"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	Count	Population	Age-Adjusted Rate
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2016"	"2016"	2279	1521849	121.6
	"Female Breast"	"26000-Female"	"California"	"06"	"2016"	"2016"	26936	19696031	121.0
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2016"	"2016"	4025	2755067	129.5
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2016"	"2016"	3300	1833898	141.1
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2016"	"2016"	848	490492	134.3
	"Female Breast"	"26000-Female"	"District of Columbia"	"11"	"2016"	"2016"	484	361065	133.9
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	17489	10540185	123.0
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	7698	5290447	128.9
	"Female Breast"	"26000-Female"	"Hawaii"	"15"	"2016"	"2016"	1205	710710	134.1
	"Female Breast"	"26000-Female"	"Idaho"	"16"	"2016"	"2016"	1219	840378	124.4
	"Female Breast"	"26000-Female"	"Illinois"	"17"	"2016"	"2016"	10482	6523873	134.7
	"Female Breast"	"26000-Female"	"Indiana"	"18"	"2016"	"2016"	5013	3366051	124.3
	"Female Breast"	"26000-Female"	"Iowa"	"19"	"2016"	"2016"	2535	1575193	131.2
	"Female Breast"	"26000-Female"	"Kansas"	"20"	"2016"	"2016"	2253	1461643	131.9
	"Female Breast"	"26000-Female"	"Kentucky"	"21"	"2016"	"2016"	3511	2253107	127.1
	"Female Breast"	"26000-Female"	"Louisiana"	"22"	"2016"	"2016"	3516	2392011	124.7
	"Female Breast"	"26000-Female"	"Maine"	"23"	"2016"	"2016"	1199	680027	126.8
	"Female Breast"	"26000-Female"	"Maryland"	"24"	"2016"	"2016"	4884	3095485	130.7
	"Female Breast"	"26000-Female"	"Massachusetts"	"25"	"2016"	"2016"	6181	3515076	142.8
	"Female Breast"	"26000-Female"	"Michigan"	"26"	"2016"	"2016"	7993	5055467	126.2
	"Female Breast"	"26000-Female"	"Minnesota"	"27"	"2016"	"2016"	4305	2775344	129.5
	"Female Breast"	"26000-Female"	"Mississippi"	"28"	"2016"	"2016"	2246	1540132	123.1
	"Female Breast"	"26000-Female"	"Missouri"	"29"	"2016"	"2016"	5065	3101501	132.7
	"Female Breast"	"26000-Female"	"Montana"	"30"	"2016"	"2016"	852	517417	127.4
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2016"	"2016"	1462	955739	130.7
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2016"	"2016"	1984	1453771	115.8
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2016"	"2016"	1314	678325	146.2
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2016"	"2016"	7737	4541709	136.3
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2016"	"2016"	1451	1056516	110.7
	"Female Breast"	"26000-Female"	"New York"	"36"	"2016"	"2016"	16137	10104957	130.7
	"Female Breast"	"26000-Female"	"North Carolina"	"37"	"2016"	"2016"	8741	5215042	136.7
	"Female Breast"	"26000-Female"	"North Dakota"	"38"	"2016"	"2016"	565	368008	138.8
	"Female Breast"	"26000-Female"	"Ohio"	"39"	"2016"	"2016"	9772	5937561	130.2
	"Female Breast"	"26000-Female"	"Oklahoma"	"40"	"2016"	"2016"	2966	1982104	127.1
	"Female Breast"	"26000-Female"	"Oregon"	"41"	"2016"	"2016"	3264	2065178	125.5
	"Female Breast"	"26000-Female"	"Pennsylvania"	"42"	"2016"	"2016"	11358	6527015	133.6
	"Female Breast"	"26000-Female"	"Rhode Island"	"44"	"2016"	"2016"	936	543662	137.2
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2016"	"2016"	4208	2553825	129.7
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2016"	"2016"	589	428212	115.9
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2016"	"2016"	5127	3406813	122.3
	"Female Breast"	"26000-Female"	"Texas"	"48"	"2016"	"2016"	16639	14048837	113.0
	"Female Breast"	"26000-Female"	"Utah"	"49"	"2016"	"2016"	1570	1511904	115.3
	"Female Breast"	"26000-Female"	"Vermont"	"50"	"2016"	"2016"	567	316042	133.2
	"Female Breast"	"26000-Female"	"Virginia"	"51"	"2016"	"2016"	6507	4276468	127.6
	"Female Breast"	"26000-Female"	"Washington"	"53"	"2016"	"2016"	5812	3650092	133.6
	"Female Breast"	"26000-Female"	"West Virginia"	"54"	"2016"	"2016"	1497	926025	119.0
	"Female Breast"	"26000-Female"	"Wisconsin"	"55"	"2016"	"2016"	4797	2903515	133.3
	"Female Breast"	"26000-Female"	"Wyoming"	"56"	"2016"	"2016"	414	286291	118.9
	"Male Breast"	"26000-Male"	"Alabama"	"01"	"2016"	"2016"	54	2357211	2.1
	"Male Breast"	"26000-Male"	"Arizona"	"04"	"2016"	"2016"	48	3452321	1.2
	"Male Breast"	"26000-Male"	"Arkansas"	"05"	"2016"	"2016"	16	1469966	1.0
	"Male Breast"	"26000-Male"	"California"	"06"	"2016"	"2016"	199	19453155	1.0
	"Male Breast"	"26000-Male"	"Colorado"	"08"	"2016"	"2016"	21	2788777	0.8
	"Male Breast"	"26000-Male"	"Connecticut"	"09"	"2016"	"2016"	21	1745932	1.0
	"Male Breast"	"26000-Male"	"Florida"	"12"	"2016"	"2016"	177	10087052	1.3
	"Male Breast"	"26000-Male"	"Georgia"	"13"	"2016"	"2016"	71	5017995	1.4
	"Male Breast"	"26000-Male"	"Illinois"	"17"	"2016"	"2016"	93	6297836	1.4
	"Male Breast"	"26000-Male"	"Indiana"	"18"	"2016"	"2016"	39	3271847	1.2
	"Male Breast"	"26000-Male"	"Iowa"	"19"	"2016"	"2016"	26	1558017	1.4
	"Male Breast"	"26000-Male"	"Kansas"	"20"	"2016"	"2016"	20	1451334	1.3
	"Male Breast"	"26000-Male"	"Kentucky"	"21"	"2016"	"2016"	27	2187199	1.0
	"Male Breast"	"26000-Male"	"Louisiana"	"22"	"2016"	"2016"	50	2289335	2.1
	"Male Breast"	"26000-Male"	"Maryland"	"24"	"2016"	"2016"	53	2911529	1.7
	"Male Breast"	"26000-Male"	"Massachusetts"	"25"	"2016"	"2016"	48	3312204	1.2
	"Male Breast"	"26000-Male"	"Michigan"	"26"	"2016"	"2016"	79	4898650	1.4
	"Male Breast"	"26000-Male"	"Minnesota"	"27"	"2016"	"2016"	30	2750016	1.0
	"Male Breast"	"26000-Male"	"Missouri"	"29"	"2016"	"2016"	33	2989883	1.0
	"Male Breast"	"26000-Male"	"Nebraska"	"31"	"2016"	"2016"	23	950744	2.1
	"Male Breast"	"26000-Male"	"Nevada"	"32"	"2016"	"2016"	21	1465784	1.3
	"Male Breast"	"26000-Male"	"New Jersey"	"34"	"2016"	"2016"	70	4331875	1.4
	"Male Breast"	"26000-Male"	"New York"	"36"	"2016"	"2016"	142	9531434	1.3
	"Male Breast"	"26000-Male"	"North Carolina"	"37"	"2016"	"2016"	67	4946760	1.2
	"Male Breast"	"26000-Male"	"Ohio"	"39"	"2016"	"2016"	70	5702499	1.0
	"Male Breast"	"26000-Male"	"Oklahoma"	"40"	"2016"	"2016"	26	1946039	1.2
	"Male Breast"	"26000-Male"	"Oregon"	"41"	"2016"	"2016"	22	2028093	1.0
	"Male Breast"	"26000-Male"	"Pennsylvania"	"42"	"2016"	"2016"	104	6261453	1.3
	"Male Breast"	"26000-Male"	"South Carolina"	"45"	"2016"	"2016"	35	2409206	1.1
	"Male Breast"	"26000-Male"	"Tennessee"	"47"	"2016"	"2016"	42	3244464	1.2
	"Male Breast"	"26000-Male"	"Texas"	"48"	"2016"	"2016"	162	13865227	1.3
	"Male Breast"	"26000-Male"	"Virginia"	"51"	"2016"	"2016"	47	4141183	1.1
	"Male Breast"	"26000-Male"	"Washington"	"53"	"2016"	"2016"	45	3649869	1.2
	"Male Breast"	"26000-Male"	"Wisconsin"	"55"	"2016"	"2016"	37	2871655	1.1
	"Female Genital System"	"27010-27070"	"Alabama"	"01"	"2016"	"2016"	1369	2509613	45.1
	"Female Genital System"	"27010-27070"	"Alaska"	"02"	"2016"	"2016"	182	353943	49.1
	"Female Genital System"	"27010-27070"	"Arizona"	"04"	"2016"	"2016"	1864	3492446	44.5
	"Female Genital System"	"27010-27070"	"Arkansas"	"05"	"2016"	"2016"	911	1521849	49.2
	"Female Genital System"	"27010-27070"	"California"	"06"	"2016"	"2016"	11192	19696031	49.8
	"Female Genital System"	"27010-27070"	"Colorado"	"08"	"2016"	"2016"	1417	2755067	44.5
	"Female Genital System"	"27010-27070"	"Connecticut"	"09"	"2016"	"2016"	1238	1833898	51.1
	"Female Genital System"	"27010-27070"	"Delaware"	"10"	"2016"	"2016"	340	490492	52.7
	"Female Genital System"	"27010-27070"	"District of Columbia"	"11"	"2016"	"2016"	196	361065	51.7
	"Female Genital System"	"27010-27070"	"Florida"	"12"	"2016"	"2016"	7334	10540185	51.7
	"Female Genital System"	"27010-27070"	"Georgia"	"13"	"2016"	"2016"	2837	5290447	47.5
	"Female Genital System"	"27010-27070"	"Hawaii"	"15"	"2016"	"2016"	476	710710	54.2
	"Female Genital System"	"27010-27070"	"Idaho"	"16"	"2016"	"2016"	484	840378	49.2
	"Female Genital System"	"27010-27070"	"Illinois"	"17"	"2016"	"2016"	4407	6523873	55.7
	"Female Genital System"	"27010-27070"	"Indiana"	"18"	"2016"	"2016"	2183	3366051	54.0
	"Female Genital System"	"27010-27070"	"Iowa"	"19"	"2016"	"2016"	1155	1575193	57.5
	"Female Genital System"	"27010-27070"	"Kansas"	"20"	"2016"	"2016"	862	1461643	50.4
	"Female Genital System"	"27010-27070"	"Kentucky"	"21"	"2016"	"2016"	1568	2253107	57.8
	"Female Genital System"	"27010-27070"	"Louisiana"	"22"	"2016"	"2016"	1190	2392011	42.4
	"Female Genital System"	"27010-27070"	"Maine"	"23"	"2016"	"2016"	523	680027	52.7
	"Female Genital System"	"27010-27070"	"Maryland"	"24"	"2016"	"2016"	1942	3095485	51.1
	"Female Genital System"	"27010-27070"	"Massachusetts"	"25"	"2016"	"2016"	2352	3515076	52.1
	"Female Genital System"	"27010-27070"	"Michigan"	"26"	"2016"	"2016"	3473	5055467	53.8
	"Female Genital System"	"27010-27070"	"Minnesota"	"27"	"2016"	"2016"	1814	2775344	53.5
	"Female Genital System"	"27010-27070"	"Mississippi"	"28"	"2016"	"2016"	858	1540132	48.1
	"Female Genital System"	"27010-27070"	"Missouri"	"29"	"2016"	"2016"	1928	3101501	50.5
	"Female Genital System"	"27010-27070"	"Montana"	"30"	"2016"	"2016"	345	517417	52.0
	"Female Genital System"	"27010-27070"	"Nebraska"	"31"	"2016"	"2016"	551	955739	48.8
	"Female Genital System"	"27010-27070"	"Nevada"	"32"	"2016"	"2016"	762	1453771	44.5
	"Female Genital System"	"27010-27070"	"New Hampshire"	"33"	"2016"	"2016"	490	678325	52.7
	"Female Genital System"	"27010-27070"	"New Jersey"	"34"	"2016"	"2016"	3299	4541709	56.9
	"Female Genital System"	"27010-27070"	"New Mexico"	"35"	"2016"	"2016"	629	1056516	49.2
	"Female Genital System"	"27010-27070"	"New York"	"36"	"2016"	"2016"	7265	10104957	57.4
	"Female Genital System"	"27010-27070"	"North Carolina"	"37"	"2016"	"2016"	3191	5215042	49.8
	"Female Genital System"	"27010-27070"	"North Dakota"	"38"	"2016"	"2016"	218	368008	50.9
	"Female Genital System"	"27010-27070"	"Ohio"	"39"	"2016"	"2016"	4138	5937561	54.4
	"Female Genital System"	"27010-27070"	"Oklahoma"	"40"	"2016"	"2016"	1099	1982104	48.5
	"Female Genital System"	"27010-27070"	"Oregon"	"41"	"2016"	"2016"	1420	2065178	53.1
	"Female Genital System"	"27010-27070"	"Pennsylvania"	"42"	"2016"	"2016"	5124	6527015	58.8
	"Female Genital System"	"27010-27070"	"Rhode Island"	"44"	"2016"	"2016"	361	543662	50.6
	"Female Genital System"	"27010-27070"	"South Carolina"	"45"	"2016"	"2016"	1493	2553825	46.0
	"Female Genital System"	"27010-27070"	"South Dakota"	"46"	"2016"	"2016"	269	428212	52.9
	"Female Genital System"	"27010-27070"	"Tennessee"	"47"	"2016"	"2016"	2074	3406813	50.1
	"Female Genital System"	"27010-27070"	"Texas"	"48"	"2016"	"2016"	7102	14048837	48.1
	"Female Genital System"	"27010-27070"	"Utah"	"49"	"2016"	"2016"	668	1511904	47.1
	"Female Genital System"	"27010-27070"	"Vermont"	"50"	"2016"	"2016"	243	316042	53.4
	"Female Genital System"	"27010-27070"	"Virginia"	"51"	"2016"	"2016"	2409	4276468	45.9
	"Female Genital System"	"27010-27070"	"Washington"	"53"	"2016"	"2016"	2263	3650092	50.9
	"Female Genital System"	"27010-27070"	"West Virginia"	"54"	"2016"	"2016"	724	926025	58.9
	"Female Genital System"	"27010-27070"	"Wisconsin"	"55"	"2016"	"2016"	2061	2903515	56.1
	"Female Genital System"	"27010-27070"	"Wyoming"	"56"	"2016"	"2016"	150	286291	42.5
	"Cervix Uteri"	"27010"	"Alabama"	"01"	"2016"	"2016"	252	2509613	10.0
	"Cervix Uteri"	"27010"	"Alaska"	"02"	"2016"	"2016"	26	353943	7.4
	"Cervix Uteri"	"27010"	"Arizona"	"04"	"2016"	"2016"	232	3492446	6.6
	"Cervix Uteri"	"27010"	"Arkansas"	"05"	"2016"	"2016"	135	1521849	8.7
	"Cervix Uteri"	"27010"	"California"	"06"	"2016"	"2016"	1535	19696031	7.6
	"Cervix Uteri"	"27010"	"Colorado"	"08"	"2016"	"2016"	177	2755067	6.3
	"Cervix Uteri"	"27010"	"Connecticut"	"09"	"2016"	"2016"	116	1833898	6.3
	"Cervix Uteri"	"27010"	"Delaware"	"10"	"2016"	"2016"	42	490492	8.4
	"Cervix Uteri"	"27010"	"District of Columbia"	"11"	"2016"	"2016"	34	361065	8.5
	"Cervix Uteri"	"27010"	"Florida"	"12"	"2016"	"2016"	1133	10540185	10.0
	"Cervix Uteri"	"27010"	"Georgia"	"13"	"2016"	"2016"	421	5290447	7.8
	"Cervix Uteri"	"27010"	"Hawaii"	"15"	"2016"	"2016"	47	710710	6.4
	"Cervix Uteri"	"27010"	"Idaho"	"16"	"2016"	"2016"	62	840378	7.7
	"Cervix Uteri"	"27010"	"Illinois"	"17"	"2016"	"2016"	565	6523873	8.3
	"Cervix Uteri"	"27010"	"Indiana"	"18"	"2016"	"2016"	301	3366051	9.0
	"Cervix Uteri"	"27010"	"Iowa"	"19"	"2016"	"2016"	116	1575193	7.3
	"Cervix Uteri"	"27010"	"Kansas"	"20"	"2016"	"2016"	100	1461643	6.9
	"Cervix Uteri"	"27010"	"Kentucky"	"21"	"2016"	"2016"	232	2253107	10.4
	"Cervix Uteri"	"27010"	"Louisiana"	"22"	"2016"	"2016"	198	2392011	8.3
	"Cervix Uteri"	"27010"	"Maine"	"23"	"2016"	"2016"	40	680027	5.4
	"Cervix Uteri"	"27010"	"Maryland"	"24"	"2016"	"2016"	225	3095485	6.7
	"Cervix Uteri"	"27010"	"Massachusetts"	"25"	"2016"	"2016"	232	3515076	6.2
	"Cervix Uteri"	"27010"	"Michigan"	"26"	"2016"	"2016"	349	5055467	6.8
	"Cervix Uteri"	"27010"	"Minnesota"	"27"	"2016"	"2016"	162	2775344	5.9
	"Cervix Uteri"	"27010"	"Mississippi"	"28"	"2016"	"2016"	145	1540132	9.5
	"Cervix Uteri"	"27010"	"Missouri"	"29"	"2016"	"2016"	265	3101501	8.5
	"Cervix Uteri"	"27010"	"Montana"	"30"	"2016"	"2016"	48	517417	8.6
	"Cervix Uteri"	"27010"	"Nebraska"	"31"	"2016"	"2016"	57	955739	5.7
	"Cervix Uteri"	"27010"	"Nevada"	"32"	"2016"	"2016"	143	1453771	9.8
	"Cervix Uteri"	"27010"	"New Hampshire"	"33"	"2016"	"2016"	34	678325	4.1
	"Cervix Uteri"	"27010"	"New Jersey"	"34"	"2016"	"2016"	372	4541709	7.6
	"Cervix Uteri"	"27010"	"New Mexico"	"35"	"2016"	"2016"	103	1056516	10.2
	"Cervix Uteri"	"27010"	"New York"	"36"	"2016"	"2016"	825	10104957	7.6
	"Cervix Uteri"	"27010"	"North Carolina"	"37"	"2016"	"2016"	407	5215042	7.5
	"Cervix Uteri"	"27010"	"North Dakota"	"38"	"2016"	"2016"	27	368008	7.5
	"Cervix Uteri"	"27010"	"Ohio"	"39"	"2016"	"2016"	493	5937561	8.2
	"Cervix Uteri"	"27010"	"Oklahoma"	"40"	"2016"	"2016"	180	1982104	9.3
	"Cervix Uteri"	"27010"	"Oregon"	"41"	"2016"	"2016"	142	2065178	6.6
	"Cervix Uteri"	"27010"	"Pennsylvania"	"42"	"2016"	"2016"	539	6527015	7.8
	"Cervix Uteri"	"27010"	"Rhode Island"	"44"	"2016"	"2016"	43	543662	6.6
	"Cervix Uteri"	"27010"	"South Carolina"	"45"	"2016"	"2016"	209	2553825	7.8
	"Cervix Uteri"	"27010"	"South Dakota"	"46"	"2016"	"2016"	29	428212	6.9
	"Cervix Uteri"	"27010"	"Tennessee"	"47"	"2016"	"2016"	311	3406813	8.7
	"Cervix Uteri"	"27010"	"Texas"	"48"	"2016"	"2016"	1309	14048837	9.5
	"Cervix Uteri"	"27010"	"Utah"	"49"	"2016"	"2016"	81	1511904	5.9
	"Cervix Uteri"	"27010"	"Virginia"	"51"	"2016"	"2016"	283	4276468	6.3
	"Cervix Uteri"	"27010"	"Washington"	"53"	"2016"	"2016"	244	3650092	6.3
	"Cervix Uteri"	"27010"	"West Virginia"	"54"	"2016"	"2016"	84	926025	9.1
	"Cervix Uteri"	"27010"	"Wisconsin"	"55"	"2016"	"2016"	204	2903515	7.1
	"Cervix Uteri"	"27010"	"Wyoming"	"56"	"2016"	"2016"	18	286291	5.9
	"Corpus Uteri"	"27020"	"Alabama"	"01"	"2016"	"2016"	617	2509613	18.8
	"Corpus Uteri"	"27020"	"Alaska"	"02"	"2016"	"2016"	104	353943	26.2
	"Corpus Uteri"	"27020"	"Arizona"	"04"	"2016"	"2016"	984	3492446	22.6
	"Corpus Uteri"	"27020"	"Arkansas"	"05"	"2016"	"2016"	475	1521849	24.6
	"Corpus Uteri"	"27020"	"California"	"06"	"2016"	"2016"	5999	19696031	25.9
	"Corpus Uteri"	"27020"	"Colorado"	"08"	"2016"	"2016"	768	2755067	23.2
	"Corpus Uteri"	"27020"	"Connecticut"	"09"	"2016"	"2016"	748	1833898	29.5
	"Corpus Uteri"	"27020"	"Delaware"	"10"	"2016"	"2016"	196	490492	28.4
	"Corpus Uteri"	"27020"	"District of Columbia"	"11"	"2016"	"2016"	106	361065	28.0
	"Corpus Uteri"	"27020"	"Florida"	"12"	"2016"	"2016"	3755	10540185	24.8
	"Corpus Uteri"	"27020"	"Georgia"	"13"	"2016"	"2016"	1447	5290447	23.2
	"Corpus Uteri"	"27020"	"Hawaii"	"15"	"2016"	"2016"	296	710710	32.4
	"Corpus Uteri"	"27020"	"Idaho"	"16"	"2016"	"2016"	272	840378	26.6
	"Corpus Uteri"	"27020"	"Illinois"	"17"	"2016"	"2016"	2460	6523873	30.0
	"Corpus Uteri"	"27020"	"Indiana"	"18"	"2016"	"2016"	1223	3366051	29.0
	"Corpus Uteri"	"27020"	"Iowa"	"19"	"2016"	"2016"	662	1575193	31.7
	"Corpus Uteri"	"27020"	"Kansas"	"20"	"2016"	"2016"	478	1461643	27.0
	"Corpus Uteri"	"27020"	"Kentucky"	"21"	"2016"	"2016"	814	2253107	28.5
	"Corpus Uteri"	"27020"	"Louisiana"	"22"	"2016"	"2016"	594	2392011	20.1
	"Corpus Uteri"	"27020"	"Maine"	"23"	"2016"	"2016"	308	680027	29.6
	"Corpus Uteri"	"27020"	"Maryland"	"24"	"2016"	"2016"	1042	3095485	26.4
	"Corpus Uteri"	"27020"	"Massachusetts"	"25"	"2016"	"2016"	1370	3515076	29.4
	"Corpus Uteri"	"27020"	"Michigan"	"26"	"2016"	"2016"	1969	5055467	29.0
	"Corpus Uteri"	"27020"	"Minnesota"	"27"	"2016"	"2016"	1096	2775344	31.2
	"Corpus Uteri"	"27020"	"Mississippi"	"28"	"2016"	"2016"	470	1540132	24.9
	"Corpus Uteri"	"27020"	"Missouri"	"29"	"2016"	"2016"	1047	3101501	26.2
	"Corpus Uteri"	"27020"	"Montana"	"30"	"2016"	"2016"	181	517417	26.2
	"Corpus Uteri"	"27020"	"Nebraska"	"31"	"2016"	"2016"	322	955739	28.0
	"Corpus Uteri"	"27020"	"Nevada"	"32"	"2016"	"2016"	376	1453771	20.7
	"Corpus Uteri"	"27020"	"New Hampshire"	"33"	"2016"	"2016"	304	678325	32.6
	"Corpus Uteri"	"27020"	"New Jersey"	"34"	"2016"	"2016"	1824	4541709	30.2
	"Corpus Uteri"	"27020"	"New Mexico"	"35"	"2016"	"2016"	318	1056516	23.6
	"Corpus Uteri"	"27020"	"New York"	"36"	"2016"	"2016"	4176	10104957	32.0
	"Corpus Uteri"	"27020"	"North Carolina"	"37"	"2016"	"2016"	1669	5215042	24.8
	"Corpus Uteri"	"27020"	"North Dakota"	"38"	"2016"	"2016"	125	368008	28.4
	"Corpus Uteri"	"27020"	"Ohio"	"39"	"2016"	"2016"	2351	5937561	29.4
	"Corpus Uteri"	"27020"	"Oklahoma"	"40"	"2016"	"2016"	526	1982104	22.0
	"Corpus Uteri"	"27020"	"Oregon"	"41"	"2016"	"2016"	797	2065178	28.8
	"Corpus Uteri"	"27020"	"Pennsylvania"	"42"	"2016"	"2016"	2979	6527015	32.7
	"Corpus Uteri"	"27020"	"Rhode Island"	"44"	"2016"	"2016"	203	543662	27.3
	"Corpus Uteri"	"27020"	"South Carolina"	"45"	"2016"	"2016"	786	2553825	22.7
	"Corpus Uteri"	"27020"	"South Dakota"	"46"	"2016"	"2016"	147	428212	27.7
	"Corpus Uteri"	"27020"	"Tennessee"	"47"	"2016"	"2016"	1043	3406813	24.0
	"Corpus Uteri"	"27020"	"Texas"	"48"	"2016"	"2016"	3442	14048837	22.6
	"Corpus Uteri"	"27020"	"Utah"	"49"	"2016"	"2016"	377	1511904	26.3
	"Corpus Uteri"	"27020"	"Vermont"	"50"	"2016"	"2016"	161	316042	34.9
	"Corpus Uteri"	"27020"	"Virginia"	"51"	"2016"	"2016"	1335	4276468	24.5
	"Corpus Uteri"	"27020"	"Washington"	"53"	"2016"	"2016"	1291	3650092	27.9
	"Corpus Uteri"	"27020"	"West Virginia"	"54"	"2016"	"2016"	415	926025	32.3
	"Corpus Uteri"	"27020"	"Wisconsin"	"55"	"2016"	"2016"	1243	2903515	32.3
	"Corpus Uteri"	"27020"	"Wyoming"	"56"	"2016"	"2016"	84	286291	22.8
	"Uterus, NOS"	"27030"	"Alabama"	"01"	"2016"	"2016"	37	2509613	1.2
	"Uterus, NOS"	"27030"	"Arizona"	"04"	"2016"	"2016"	45	3492446	1.0
	"Uterus, NOS"	"27030"	"Arkansas"	"05"	"2016"	"2016"	20	1521849	1.1
	"Uterus, NOS"	"27030"	"California"	"06"	"2016"	"2016"	247	19696031	1.1
	"Uterus, NOS"	"27030"	"Connecticut"	"09"	"2016"	"2016"	26	1833898	1.0
	"Uterus, NOS"	"27030"	"Florida"	"12"	"2016"	"2016"	141	10540185	0.9
	"Uterus, NOS"	"27030"	"Georgia"	"13"	"2016"	"2016"	31	5290447	0.5
	"Uterus, NOS"	"27030"	"Illinois"	"17"	"2016"	"2016"	77	6523873	0.9
	"Uterus, NOS"	"27030"	"Kansas"	"20"	"2016"	"2016"	17	1461643	1.0
	"Uterus, NOS"	"27030"	"Kentucky"	"21"	"2016"	"2016"	20	2253107	0.7
	"Uterus, NOS"	"27030"	"Louisiana"	"22"	"2016"	"2016"	20	2392011	0.7
	"Uterus, NOS"	"27030"	"Maryland"	"24"	"2016"	"2016"	43	3095485	1.1
	"Uterus, NOS"	"27030"	"Massachusetts"	"25"	"2016"	"2016"	32	3515076	0.7
	"Uterus, NOS"	"27030"	"Michigan"	"26"	"2016"	"2016"	57	5055467	0.9
	"Uterus, NOS"	"27030"	"Mississippi"	"28"	"2016"	"2016"	20	1540132	1.1
	"Uterus, NOS"	"27030"	"Missouri"	"29"	"2016"	"2016"	37	3101501	0.9
	"Uterus, NOS"	"27030"	"New Jersey"	"34"	"2016"	"2016"	84	4541709	1.5
	"Uterus, NOS"	"27030"	"New York"	"36"	"2016"	"2016"	114	10104957	0.9
	"Uterus, NOS"	"27030"	"North Carolina"	"37"	"2016"	"2016"	67	5215042	1.1
	"Uterus, NOS"	"27030"	"Ohio"	"39"	"2016"	"2016"	150	5937561	1.9
	"Uterus, NOS"	"27030"	"Oklahoma"	"40"	"2016"	"2016"	21	1982104	1.0
	"Uterus, NOS"	"27030"	"Oregon"	"41"	"2016"	"2016"	36	2065178	1.3
	"Uterus, NOS"	"27030"	"Pennsylvania"	"42"	"2016"	"2016"	54	6527015	0.5
	"Uterus, NOS"	"27030"	"South Carolina"	"45"	"2016"	"2016"	34	2553825	1.0
	"Uterus, NOS"	"27030"	"Tennessee"	"47"	"2016"	"2016"	48	3406813	1.1
	"Uterus, NOS"	"27030"	"Texas"	"48"	"2016"	"2016"	201	14048837	1.4
	"Uterus, NOS"	"27030"	"Virginia"	"51"	"2016"	"2016"	45	4276468	0.8
	"Uterus, NOS"	"27030"	"Washington"	"53"	"2016"	"2016"	18	3650092	0.4
	"Uterus, NOS"	"27030"	"Wisconsin"	"55"	"2016"	"2016"	40	2903515	1.1
	"Ovary"	"27040"	"Alabama"	"01"	"2016"	"2016"	352	2509613	11.5
	"Ovary"	"27040"	"Alaska"	"02"	"2016"	"2016"	31	353943	9.5
	"Ovary"	"27040"	"Arizona"	"04"	"2016"	"2016"	447	3492446	10.7
	"Ovary"	"27040"	"Arkansas"	"05"	"2016"	"2016"	185	1521849	9.8
	"Ovary"	"27040"	"California"	"06"	"2016"	"2016"	2494	19696031	11.2
	"Ovary"	"27040"	"Colorado"	"08"	"2016"	"2016"	301	2755067	9.8
	"Ovary"	"27040"	"Connecticut"	"09"	"2016"	"2016"	218	1833898	9.2
	"Ovary"	"27040"	"Delaware"	"10"	"2016"	"2016"	73	490492	11.6
	"Ovary"	"27040"	"District of Columbia"	"11"	"2016"	"2016"	41	361065	10.9
	"Ovary"	"27040"	"Florida"	"12"	"2016"	"2016"	1681	10540185	11.7
	"Ovary"	"27040"	"Georgia"	"13"	"2016"	"2016"	634	5290447	10.7
	"Ovary"	"27040"	"Hawaii"	"15"	"2016"	"2016"	77	710710	9.1
	"Ovary"	"27040"	"Idaho"	"16"	"2016"	"2016"	114	840378	11.5
	"Ovary"	"27040"	"Illinois"	"17"	"2016"	"2016"	861	6523873	11.0
	"Ovary"	"27040"	"Indiana"	"18"	"2016"	"2016"	415	3366051	10.1
	"Ovary"	"27040"	"Iowa"	"19"	"2016"	"2016"	197	1575193	9.8
	"Ovary"	"27040"	"Kansas"	"20"	"2016"	"2016"	176	1461643	10.6
	"Ovary"	"27040"	"Kentucky"	"21"	"2016"	"2016"	287	2253107	10.5
	"Ovary"	"27040"	"Louisiana"	"22"	"2016"	"2016"	228	2392011	8.0
	"Ovary"	"27040"	"Maine"	"23"	"2016"	"2016"	76	680027	7.9
	"Ovary"	"27040"	"Maryland"	"24"	"2016"	"2016"	404	3095485	10.9
	"Ovary"	"27040"	"Massachusetts"	"25"	"2016"	"2016"	451	3515076	10.1
	"Ovary"	"27040"	"Michigan"	"26"	"2016"	"2016"	698	5055467	11.0
	"Ovary"	"27040"	"Minnesota"	"27"	"2016"	"2016"	322	2775344	9.6
	"Ovary"	"27040"	"Mississippi"	"28"	"2016"	"2016"	144	1540132	8.1
